cliente_id,churn,genero,customer.SeniorCitizen,customer.Partner,customer.Dependents,meses_tenencia,telefono_servicio,telefono_lineas_multiples,internet_servicio,internet_seguridad,internet_respaldo,internet_proteccion,internet_soporte,internet_tv,internet_peliculas,contrato,facturacion_electronica,metodo_pago,cargo_mensual,cargo_total,internet_activo,telefono_activo,cuentas_diarias,servicios_contratados,gasto_estimado
0259-gbzsh,1,male,0,no,no,2,1,1,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,85.65,181.5,1,1,2.855,4,171.3
0260-zdlgk,1,female,0,no,yes,9,1,0,dsl,0,0,1,1,1,1,month-to-month,1,mailed check,72.9,651.4,1,1,2.43,6,656.1
0263-fjtqo,0,male,0,yes,yes,50,1,1,dsl,1,0,0,1,1,0,two year,1,credit card (automatic),70.5,3486.65,1,1,2.35,6,3525.0
0264-cnitk,0,female,0,yes,yes,71,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.1,1389.6,0,1,0.67,1,1427.1000000000001
0265-edxbd,1,male,1,yes,no,32,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.9,2303.35,1,1,2.496666666666667,3,2396.8
0265-psuae,0,female,0,yes,yes,16,1,0,fiber optic,1,0,1,0,1,1,month-to-month,0,bank transfer (automatic),100.7,1522.7,1,1,3.356666666666667,6,1611.2
0266-clzkz,0,female,0,yes,yes,67,1,1,fiber optic,0,0,1,1,1,1,two year,1,bank transfer (automatic),105.65,6717.9,1,1,3.521666666666667,7,7078.55
0266-gmeao,0,male,0,yes,yes,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),114.3,8058.55,1,1,3.81,9,8229.6
0268-qkiwo,1,female,0,no,no,3,1,0,no,0,0,0,0,0,0,month-to-month,0,electronic check,19.75,58.85,0,1,0.6583333333333333,1,59.25
0269-xfesx,0,male,0,yes,yes,23,1,1,no,0,0,0,0,0,0,one year,0,mailed check,24.35,538.5,0,1,0.8116666666666668,2,560.0500000000001
0270-thenm,0,male,0,yes,yes,72,1,1,dsl,1,1,1,1,0,0,two year,0,bank transfer (automatic),69.85,5102.35,1,1,2.328333333333333,7,5029.2
0274-jkujr,0,male,0,yes,yes,7,0,0,dsl,1,1,1,0,1,1,month-to-month,0,mailed check,58.85,465.7,1,0,1.9616666666666667,6,411.95
0274-vvqoq,0,male,1,yes,no,65,1,1,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),103.15,6792.45,1,1,3.4383333333333335,7,6704.75
0277-bksqp,0,male,0,yes,yes,8,1,0,dsl,0,0,0,0,1,0,month-to-month,1,electronic check,54.4,475.1,1,1,1.8133333333333332,3,435.2
0277-orxqs,0,male,0,yes,yes,66,0,0,dsl,0,0,0,1,1,1,two year,0,bank transfer (automatic),50.55,3364.55,1,0,1.6849999999999998,4,3336.2999999999997
0278-yxoog,1,male,0,no,no,5,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,21.05,113.85,0,1,0.7016666666666667,1,105.25
0280-xjgex,1,male,0,no,no,49,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,bank transfer (automatic),103.7,5036.3,1,1,3.4566666666666666,7,5081.3
0281-cntzx,0,male,0,yes,no,63,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),19.95,1234.8,0,1,0.6649999999999999,1,1256.85
0282-nvsjs,0,female,1,yes,yes,12,0,0,dsl,0,0,0,1,0,0,month-to-month,1,mailed check,29.3,355.9,1,0,0.9766666666666667,2,351.6
0285-inhln,0,male,0,yes,yes,27,1,0,dsl,1,1,0,0,0,0,month-to-month,1,credit card (automatic),54.75,1510.3,1,1,1.825,4,1478.25
0289-ivarm,0,female,0,no,no,35,1,0,dsl,1,1,1,0,0,0,month-to-month,0,electronic check,60.55,1982.6,1,1,2.018333333333333,5,2119.25
0292-wegch,0,female,0,yes,yes,54,1,1,dsl,0,1,1,1,1,1,month-to-month,1,electronic check,86.2,4524.05,1,1,2.8733333333333335,8,4654.8
0295-pphdo,1,male,0,no,no,1,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,95.45,95.45,1,1,3.1816666666666666,5,95.45
0295-qvkpb,0,male,0,no,no,5,1,0,dsl,0,0,1,1,1,0,month-to-month,1,credit card (automatic),63.95,318.1,1,1,2.131666666666667,5,319.75
0297-rbcsg,0,male,0,no,no,19,1,0,dsl,0,1,0,1,0,1,one year,1,bank transfer (automatic),65.35,1231.85,1,1,2.1783333333333332,5,1241.6499999999999
0298-xacet,0,male,0,yes,yes,52,0,0,dsl,0,1,1,1,1,0,two year,0,mailed check,50.2,2554.0,1,0,1.6733333333333333,5,2610.4
0301-fidrb,0,female,0,yes,yes,72,0,0,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),63.8,4684.3,1,0,2.1266666666666665,7,4593.599999999999
0301-kobtq,0,male,0,no,no,32,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),20.05,614.45,0,1,0.6683333333333333,1,641.6
0302-joivn,1,female,0,yes,no,8,1,0,fiber optic,0,1,1,0,1,1,month-to-month,0,electronic check,101.15,842.9,1,1,3.371666666666667,6,809.2
0303-uncip,0,male,0,no,no,41,1,1,dsl,0,0,1,0,0,1,one year,0,mailed check,65.0,2531.8,1,1,2.1666666666666665,5,2665.0
0303-wmmrn,0,male,0,no,no,5,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,19.25,86.05,0,1,0.6416666666666667,1,96.25
0305-sqecb,0,female,0,no,yes,11,0,0,dsl,1,0,0,1,0,0,one year,1,mailed check,36.05,402.6,1,0,1.2016666666666667,3,396.54999999999995
0306-jaele,1,male,0,no,no,5,1,0,fiber optic,0,0,0,1,1,1,month-to-month,1,electronic check,96.1,453.4,1,1,3.203333333333333,5,480.5
0307-bcopk,0,female,0,no,no,16,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.05,326.65,0,1,0.635,1,304.8
0308-giqjt,0,male,1,no,no,71,1,1,fiber optic,0,1,0,1,1,1,one year,0,bank transfer (automatic),105.75,7382.85,1,1,3.525,7,7508.25
0308-ivgok,0,female,0,no,no,11,0,0,dsl,0,1,1,1,0,0,one year,1,credit card (automatic),40.4,422.6,1,0,1.3466666666666667,4,444.4
0310-mvlet,1,female,0,yes,yes,61,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,99.15,6010.05,1,1,3.305,6,6048.150000000001
0310-sucin,0,female,0,yes,no,71,1,0,dsl,1,1,1,1,1,1,one year,1,bank transfer (automatic),84.8,6046.1,1,1,2.8266666666666667,8,6020.8
0310-vqxam,0,male,0,no,no,9,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.85,178.8,0,1,0.6616666666666667,1,178.65
0311-qywss,0,female,0,no,no,6,1,0,dsl,1,0,0,0,0,0,month-to-month,1,electronic check,49.45,314.6,1,1,1.6483333333333334,3,296.70000000000005
0311-unpff,1,female,0,no,no,26,1,0,fiber optic,0,0,0,0,1,1,month-to-month,1,bank transfer (automatic),88.8,2274.35,1,1,2.96,4,2308.7999999999997
0314-tkosi,0,female,0,no,no,6,1,0,dsl,1,1,0,0,0,0,month-to-month,0,mailed check,55.15,322.9,1,1,1.8383333333333334,4,330.9
0315-lvcrk,0,male,0,no,no,11,1,0,fiber optic,0,0,1,0,0,1,month-to-month,0,electronic check,84.8,888.75,1,1,2.8266666666666667,4,932.8
0318-quuob,1,male,0,yes,no,1,1,0,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,80.55,80.55,1,1,2.685,3,80.55
0318-zopws,0,female,0,yes,no,49,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),20.15,973.35,0,1,0.6716666666666666,1,987.3499999999999
0319-qztco,0,female,0,yes,yes,3,1,0,dsl,0,1,0,0,1,0,month-to-month,1,credit card (automatic),58.7,168.6,1,1,1.9566666666666668,4,176.10000000000002
0320-dwvtu,0,female,0,no,no,53,1,0,fiber optic,1,1,1,1,0,1,two year,0,mailed check,99.5,5424.25,1,1,3.316666666666667,7,5273.5
0320-jdnqg,1,male,0,yes,yes,23,1,0,fiber optic,1,0,0,1,1,1,month-to-month,1,electronic check,99.85,2331.3,1,1,3.328333333333333,6,2296.5499999999997
0322-chqru,1,male,0,no,no,2,1,0,dsl,0,0,0,0,0,0,month-to-month,0,electronic check,45.35,89.5,1,1,1.5116666666666667,2,90.7
0322-yinqp,1,male,0,no,no,1,1,0,dsl,1,0,0,0,0,0,month-to-month,1,mailed check,48.55,48.55,1,1,1.6183333333333332,3,48.55
0323-xwwtn,0,male,0,no,yes,3,1,1,no,0,0,0,0,0,0,two year,1,mailed check,26.4,121.25,0,1,0.88,2,79.19999999999999
0324-brpcj,1,female,1,yes,no,68,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,100.2,6851.65,1,1,3.3400000000000003,6,6813.6
0325-xbfac,1,male,0,no,no,8,1,0,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,94.7,740.3,1,1,3.1566666666666667,5,757.6
0326-vdyxe,0,female,0,yes,no,70,1,1,fiber optic,0,0,1,0,1,1,one year,1,electronic check,97.65,6982.5,1,1,3.2550000000000003,6,6835.5
0327-wfzsy,0,male,0,yes,yes,39,1,1,fiber optic,0,0,1,0,1,1,one year,0,electronic check,100.0,3835.55,1,1,3.3333333333333335,6,3900.0
0328-grpmv,1,female,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.1,70.1,1,1,2.3366666666666664,2,70.1
0328-ibupk,0,female,0,yes,yes,51,0,0,dsl,1,0,0,1,0,0,two year,0,bank transfer (automatic),34.2,1782.0,1,0,1.1400000000000001,3,1744.2
0329-gtiaj,1,female,0,no,no,3,1,0,fiber optic,0,1,0,1,1,1,month-to-month,1,electronic check,97.9,315.3,1,1,3.2633333333333336,6,293.70000000000005
0330-bgyze,0,male,0,yes,no,60,1,1,fiber optic,0,1,1,0,1,1,one year,0,bank transfer (automatic),102.5,6157.6,1,1,3.4166666666666665,7,6150.0
0330-ivzha,1,female,0,yes,no,5,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,electronic check,69.95,330.15,1,1,2.3316666666666666,2,349.75
0334-gddso,1,male,1,no,no,3,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,81.35,233.7,1,1,2.7116666666666664,4,244.04999999999998
0334-zfjsr,0,female,0,yes,no,55,1,1,dsl,1,1,0,1,0,0,one year,1,credit card (automatic),66.05,3462.1,1,1,2.2016666666666667,6,3632.75
0336-kxkfk,0,male,0,no,no,72,0,0,dsl,1,0,1,1,1,1,two year,1,credit card (automatic),61.2,4390.25,1,0,2.04,6,4406.400000000001
0336-pikei,0,male,1,yes,no,72,1,0,dsl,1,1,1,1,1,0,two year,0,bank transfer (automatic),74.4,5360.75,1,1,2.48,7,5356.8
0337-cnpze,1,female,0,no,no,41,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,106.3,4443.45,1,1,3.5433333333333334,7,4358.3
0343-qluzp,0,male,0,no,no,60,0,0,dsl,1,1,1,0,0,0,two year,0,bank transfer (automatic),39.6,2424.5,1,0,1.32,4,2376.0
0345-hkjvm,1,female,0,no,no,6,1,0,fiber optic,0,0,0,0,1,1,month-to-month,0,electronic check,89.3,577.6,1,1,2.9766666666666666,4,535.8
0345-xmmug,0,female,0,yes,no,46,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),108.9,4854.3,1,1,3.6300000000000003,8,5009.400000000001
0347-ubkuz,0,female,0,no,no,15,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.9,320.45,0,1,0.6633333333333333,1,298.5
0348-sdkol,1,female,0,yes,no,58,1,1,fiber optic,0,0,1,1,1,1,month-to-month,1,credit card (automatic),102.1,5885.4,1,1,3.4033333333333333,7,5921.799999999999
0354-vxmjc,0,male,0,yes,yes,23,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.6,426.65,0,1,0.6533333333333334,1,450.8
0354-wyrok,1,female,1,yes,yes,31,1,0,fiber optic,0,0,1,1,1,1,month-to-month,1,electronic check,98.9,2911.3,1,1,3.296666666666667,6,3065.9
0356-erhvt,0,male,0,yes,no,11,1,0,dsl,0,0,0,0,0,0,month-to-month,1,bank transfer (automatic),45.9,521.9,1,1,1.53,2,504.9
0356-obmac,0,female,1,no,no,56,1,1,fiber optic,0,1,1,1,1,0,two year,1,bank transfer (automatic),99.9,5706.3,1,1,3.33,7,5594.400000000001
0357-nvcri,0,female,0,no,yes,25,1,0,no,0,0,0,0,0,0,month-to-month,0,credit card (automatic),20.05,471.7,0,1,0.6683333333333333,1,501.25
0361-hjrdx,0,female,0,no,no,68,0,0,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),64.35,4539.6,1,0,2.145,7,4375.799999999999
0362-raoqo,0,female,0,no,no,40,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.65,830.25,0,1,0.6549999999999999,1,786.0
0362-zbzwj,1,male,0,no,no,36,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,84.9,3067.2,1,1,2.83,4,3056.4
0363-qjvfx,1,male,0,no,no,32,1,1,fiber optic,1,1,0,1,1,1,month-to-month,1,credit card (automatic),108.15,3432.9,1,1,3.605,8,3460.8
0363-svhyr,0,male,0,yes,yes,71,1,1,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),86.85,6263.8,1,1,2.895,9,6166.349999999999
0365-bzuwy,0,male,0,yes,no,17,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,102.55,1742.5,1,1,3.4183333333333334,7,1743.35
0365-gxezs,0,male,0,yes,no,18,1,0,fiber optic,0,0,1,1,0,0,month-to-month,0,electronic check,78.2,1468.75,1,1,2.606666666666667,4,1407.6000000000001
0365-trtpy,0,female,0,no,no,37,1,1,fiber optic,1,1,1,0,0,0,month-to-month,0,bank transfer (automatic),91.2,3382.3,1,1,3.04,6,3374.4
0366-nqshs,0,male,0,no,no,2,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.35,46.35,0,1,0.645,1,38.7
0369-zgovk,0,female,0,yes,yes,28,1,0,fiber optic,0,0,0,0,0,0,one year,1,bank transfer (automatic),70.4,1992.2,1,1,2.3466666666666667,2,1971.2000000000003
0373-aivnj,0,male,0,no,no,9,0,0,dsl,1,1,1,0,0,0,one year,0,mailed check,39.55,373.0,1,0,1.3183333333333331,4,355.95
0374-aacsz,0,female,0,no,no,1,1,0,dsl,1,0,0,0,0,0,month-to-month,0,electronic check,50.15,50.15,1,1,1.6716666666666666,3,50.15
0374-fiuca,0,male,0,yes,no,65,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.4,1414.45,0,1,0.6799999999999999,1,1326.0
0374-ioegq,0,female,0,no,no,3,1,0,dsl,0,0,0,0,0,0,month-to-month,0,electronic check,44.6,122.7,1,1,1.4866666666666668,2,133.8
0375-hvgxo,1,female,0,no,no,1,0,0,dsl,0,0,0,0,1,0,month-to-month,1,electronic check,34.7,34.7,1,0,1.1566666666666667,2,34.7
0376-oiwme,0,male,0,yes,no,36,1,0,fiber optic,1,0,0,0,1,1,month-to-month,1,electronic check,93.6,3366.05,1,1,3.1199999999999997,5,3369.6
0376-ymcjc,1,male,0,no,no,23,1,1,fiber optic,0,0,0,1,1,0,month-to-month,1,electronic check,90.6,1943.2,1,1,3.02,5,2083.7999999999997
0377-jbkkt,0,male,0,yes,yes,22,1,0,dsl,1,1,0,1,0,0,month-to-month,1,mailed check,57.95,1271.8,1,1,1.9316666666666669,5,1274.9
0378-cjkpv,0,female,0,yes,no,72,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),112.1,7965.95,1,1,3.7366666666666664,9,8071.2
0378-nhqxu,1,female,0,yes,yes,17,1,1,fiber optic,0,0,1,0,1,0,month-to-month,0,electronic check,88.25,1460.65,1,1,2.941666666666667,5,1500.25
0378-tovms,1,female,0,no,no,3,1,0,fiber optic,0,0,0,1,0,1,month-to-month,0,electronic check,85.8,272.2,1,1,2.86,4,257.4
0378-xszpu,1,male,0,yes,no,58,1,0,dsl,1,1,1,0,0,0,one year,0,credit card (automatic),60.3,3563.8,1,1,2.01,5,3497.3999999999996
0379-djqhr,0,male,0,yes,yes,67,1,0,dsl,1,1,1,0,1,1,two year,0,credit card (automatic),81.35,5398.6,1,1,2.7116666666666664,7,5450.45
0380-neavx,0,male,1,no,no,34,1,0,fiber optic,0,1,1,0,1,1,one year,1,electronic check,99.85,3343.15,1,1,3.328333333333333,6,3394.8999999999996
0380-zcsbi,0,male,0,no,no,10,1,0,no,0,0,0,0,0,0,month-to-month,0,credit card (automatic),20.0,198.7,0,1,0.6666666666666666,1,200.0
0383-cldda,0,female,0,no,no,69,1,1,dsl,1,0,1,1,1,1,two year,1,credit card (automatic),85.35,5897.4,1,1,2.8449999999999998,8,5889.15
0384-lpite,0,male,0,no,no,40,0,0,dsl,1,1,1,0,1,1,one year,0,credit card (automatic),62.05,2511.55,1,0,2.0683333333333334,6,2482.0
0384-rvbpi,0,male,0,no,no,20,1,0,dsl,1,0,1,0,0,1,month-to-month,0,credit card (automatic),64.4,1398.6,1,1,2.146666666666667,5,1288.0
0386-cwrgm,0,female,0,yes,yes,46,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.4,967.85,0,1,0.6466666666666666,1,892.4
0388-eopex,1,female,0,yes,no,2,1,0,fiber optic,1,0,0,0,0,0,month-to-month,1,electronic check,74.4,139.4,1,1,2.48,3,148.8
0390-dcfdq,1,female,1,yes,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,70.45,70.45,1,1,2.3483333333333336,2,70.45
0392-bziuw,0,female,0,yes,no,72,1,1,fiber optic,1,0,1,0,1,1,two year,1,credit card (automatic),105.0,7589.8,1,1,3.5,7,7560.0
0394-yondk,0,male,0,yes,yes,70,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.15,1790.15,0,1,0.8383333333333333,2,1760.5
0396-hujbp,0,female,0,no,no,2,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.3,44.4,0,1,0.6433333333333333,1,38.6
0396-ukgai,0,male,0,no,yes,23,1,0,dsl,0,1,0,1,0,0,month-to-month,1,bank transfer (automatic),55.3,1284.2,1,1,1.8433333333333333,4,1271.8999999999999
0396-ychwo,0,male,0,yes,no,36,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,95.4,3474.2,1,1,3.18,5,3434.4
0397-gzbbc,1,male,1,yes,no,59,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,bank transfer (automatic),93.85,5574.75,1,1,3.128333333333333,5,5537.15
0397-zxwqf,0,male,0,no,no,67,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.5,1430.95,0,1,0.6833333333333333,1,1373.5
0401-wdbxm,0,male,0,yes,yes,72,1,1,fiber optic,1,0,1,0,1,1,two year,1,bank transfer (automatic),105.55,7542.25,1,1,3.518333333333333,7,7599.599999999999
0402-cqajn,1,female,0,no,no,37,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,bank transfer (automatic),101.9,3545.35,1,1,3.396666666666667,7,3770.3
0402-oamen,0,female,0,yes,yes,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.45,1709.1,0,1,0.815,2,1760.3999999999999
0404-ahasp,0,male,0,yes,no,72,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.7,1421.9,0,1,0.6566666666666666,1,1418.3999999999999
0404-swrvg,1,male,0,no,no,3,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.4,229.55,1,1,2.48,3,223.20000000000002
0406-bpdvr,1,female,1,yes,no,54,1,1,fiber optic,0,1,0,0,1,1,one year,1,credit card (automatic),101.5,5373.1,1,1,3.3833333333333333,6,5481.0
0407-bdjkb,1,male,0,yes,no,60,1,1,fiber optic,0,1,1,0,1,0,month-to-month,1,electronic check,95.75,5742.9,1,1,3.191666666666667,6,5745.0
0409-wtmpl,0,female,0,yes,no,58,1,1,fiber optic,1,1,1,0,1,1,one year,1,credit card (automatic),110.65,6526.65,1,1,3.6883333333333335,8,6417.700000000001
0410-ipfty,0,female,0,yes,no,31,1,0,fiber optic,0,1,0,0,0,1,month-to-month,1,bank transfer (automatic),83.85,2674.15,1,1,2.795,4,2599.35
0411-ezjze,0,female,0,no,no,3,1,1,dsl,0,0,0,0,1,0,month-to-month,1,electronic check,60.25,170.5,1,1,2.0083333333333333,4,180.75
0412-uccnp,0,male,0,no,no,55,1,0,dsl,1,0,1,1,0,0,two year,1,electronic check,59.2,3175.85,1,1,1.9733333333333334,5,3256.0
0415-mosgf,1,female,0,no,no,1,1,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,44.4,44.4,1,1,1.48,2,44.4
0419-yaapx,0,male,0,yes,no,49,1,0,fiber optic,0,1,0,0,1,0,month-to-month,1,credit card (automatic),85.3,4297.95,1,1,2.8433333333333333,4,4179.7
0420-bwtpw,1,male,0,no,yes,8,0,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,25.5,215.2,1,0,0.85,1,204.0
0420-hlgxf,0,female,1,no,no,39,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,99.75,4036.0,1,1,3.325,6,3890.25
0420-txvsg,0,male,0,yes,no,66,1,1,dsl,1,1,1,0,0,0,two year,1,credit card (automatic),66.1,4428.45,1,1,2.203333333333333,6,4362.599999999999
0422-ohqhq,0,female,0,yes,yes,15,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.55,295.95,0,1,0.685,1,308.25
0422-uxfap,0,female,0,yes,no,51,1,1,fiber optic,0,0,1,0,1,1,one year,1,electronic check,98.85,4947.55,1,1,3.295,6,5041.349999999999
0423-udijq,0,male,1,no,no,9,1,0,dsl,0,0,0,1,0,0,month-to-month,0,mailed check,49.2,447.9,1,1,1.6400000000000001,3,442.8
0426-tirne,1,female,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.9,20.9,0,1,0.6966666666666667,1,20.9
0428-axxlj,0,male,0,no,no,25,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.5,516.3,0,1,0.65,1,487.5
0428-ikycp,0,male,0,yes,no,22,1,0,fiber optic,0,0,1,0,1,0,month-to-month,1,bank transfer (automatic),87.0,1850.65,1,1,2.9,4,1914.0
0430-ihcdj,0,male,0,no,no,15,1,1,dsl,0,0,0,0,0,0,month-to-month,1,electronic check,49.0,749.25,1,1,1.6333333333333333,3,735.0
0431-apwvy,1,female,0,yes,yes,28,1,0,fiber optic,0,0,0,0,1,1,one year,1,bank transfer (automatic),90.1,2598.95,1,1,3.003333333333333,4,2522.7999999999997
0432-cajzv,0,male,0,no,no,3,1,0,fiber optic,0,0,0,0,1,1,month-to-month,0,mailed check,90.7,237.65,1,1,3.0233333333333334,4,272.1
0434-csfon,0,female,0,yes,no,47,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,100.5,4707.1,1,1,3.35,6,4723.5
0436-twffz,0,female,0,no,no,67,1,1,dsl,1,0,1,1,1,1,two year,1,mailed check,85.25,5714.2,1,1,2.841666666666667,8,5711.75
0439-ifyun,0,female,1,no,no,18,1,0,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,74.7,1294.6,1,1,2.49,3,1344.6000000000001
0440-ekdcf,0,male,0,yes,no,62,1,0,dsl,0,1,1,1,0,0,two year,1,credit card (automatic),60.15,3753.2,1,1,2.005,5,3729.2999999999997
0440-mogpm,0,female,0,no,no,41,1,1,dsl,0,1,1,0,1,1,one year,1,electronic check,80.55,3263.9,1,1,2.685,7,3302.5499999999997
0440-qexbz,0,female,0,no,no,44,1,1,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,50.15,2139.1,1,1,1.6716666666666666,3,2206.6
0440-uedai,0,female,0,no,no,53,1,0,fiber optic,0,1,1,1,0,1,one year,1,credit card (automatic),94.45,5042.75,1,1,3.1483333333333334,6,5005.85
0442-tdyuo,0,male,0,yes,no,48,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.05,1036.0,0,1,0.6683333333333333,1,962.4000000000001
0442-zxkvs,0,female,1,yes,no,54,1,1,fiber optic,1,1,1,1,1,1,one year,1,bank transfer (automatic),115.6,6431.05,1,1,3.853333333333333,9,6242.4
0447-bemng,1,female,0,yes,no,48,0,0,dsl,1,0,1,0,0,1,month-to-month,1,bank transfer (automatic),45.3,2145.0,1,0,1.51,4,2174.3999999999996
0447-rxsgd,0,male,0,no,no,24,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,bank transfer (automatic),99.65,2404.85,1,1,3.3216666666666668,6,2391.6000000000004
0448-yznze,0,male,1,yes,no,27,1,1,fiber optic,0,1,1,0,0,1,month-to-month,1,electronic check,95.55,2510.2,1,1,3.185,6,2579.85
0454-okrct,0,male,0,no,no,33,1,0,fiber optic,0,1,0,1,0,0,two year,0,bank transfer (automatic),80.6,2651.1,1,1,2.6866666666666665,4,2659.7999999999997
0455-entcr,0,male,0,yes,no,66,1,1,dsl,1,1,0,1,1,1,two year,0,electronic check,85.25,5538.35,1,1,2.841666666666667,8,5626.5
0455-xfass,0,female,0,yes,yes,3,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.55,200.2,1,1,2.3183333333333334,2,208.64999999999998
0458-heuzg,0,female,0,no,no,13,0,0,dsl,0,0,1,1,0,0,two year,0,mailed check,35.4,450.4,1,0,1.18,3,460.2
0459-spzhj,0,male,0,yes,yes,63,1,1,dsl,1,1,1,0,1,1,two year,0,credit card (automatic),83.5,5435.0,1,1,2.783333333333333,8,5260.5
0461-cvkmu,1,female,0,yes,yes,23,1,0,fiber optic,0,1,1,1,0,0,month-to-month,0,electronic check,83.8,1900.25,1,1,2.7933333333333334,5,1927.3999999999999
0463-txoak,0,male,0,no,yes,52,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.6,1334.5,0,1,0.8533333333333334,2,1331.2
0463-wzzko,0,male,0,no,no,3,1,0,no,0,0,0,0,0,0,month-to-month,1,credit card (automatic),20.75,67.1,0,1,0.6916666666666667,1,62.25
0463-zsdnt,0,male,0,no,no,10,1,0,dsl,0,0,0,0,0,1,month-to-month,1,bank transfer (automatic),56.75,503.25,1,1,1.8916666666666666,3,567.5
0464-wjtko,0,female,0,yes,yes,72,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.1,1460.85,0,1,0.67,1,1447.2
0468-yrpxn,0,male,0,no,no,29,1,0,fiber optic,0,0,1,1,1,1,month-to-month,1,credit card (automatic),98.8,2807.1,1,1,3.2933333333333334,6,2865.2
0471-arvmx,0,female,1,yes,no,62,1,1,fiber optic,1,0,1,0,1,1,one year,1,electronic check,104.85,6312.9,1,1,3.4949999999999997,7,6500.7
0471-lvhgk,1,male,0,yes,no,41,1,1,dsl,0,0,1,0,1,1,one year,1,electronic check,73.0,3001.2,1,1,2.433333333333333,6,2993.0
0475-rijep,1,male,0,no,no,43,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,77.85,3365.85,1,1,2.5949999999999998,4,3347.5499999999997
0479-hmswa,0,female,0,no,yes,26,1,0,fiber optic,0,1,1,1,1,1,two year,1,electronic check,105.45,2715.3,1,1,3.515,7,2741.7000000000003
0480-bixde,0,female,0,yes,no,19,1,0,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,96.8,1743.05,1,1,3.2266666666666666,5,1839.2
0480-kyjva,0,female,0,yes,yes,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),24.25,1784.5,0,1,0.8083333333333333,2,1746.0
